danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.418,0.815,9,-6.216,1,0.125,0.362,0.0,0.125,0.758,77.862,audio_features,5oIVNm56t6OIf9ZjdEG3ud,spotify:track:5oIVNm56t6OIf9ZjdEG3ud,https://api.spotify.com/v1/tracks/5oIVNm56t6OIf9ZjdEG3ud,https://api.spotify.com/v1/audio-analysis/5oIVNm56t6OIf9ZjdEG3ud,164203,4
0.763,0.626,5,-5.637,0,0.0433,0.0859,0.225,0.205,0.78,100.02,audio_features,5Uptvz6j1sjDKxidAcnH2L,spotify:track:5Uptvz6j1sjDKxidAcnH2L,https://api.spotify.com/v1/tracks/5Uptvz6j1sjDKxidAcnH2L,https://api.spotify.com/v1/audio-analysis/5Uptvz6j1sjDKxidAcnH2L,156171,4
0.646,0.668,2,-5.203,1,0.0282,0.491,0.0,0.212,0.64,90.97,audio_features,0rtDE9zfXbamTlRUSwY7zy,spotify:track:0rtDE9zfXbamTlRUSwY7zy,https://api.spotify.com/v1/tracks/0rtDE9zfXbamTlRUSwY7zy,https://api.spotify.com/v1/audio-analysis/0rtDE9zfXbamTlRUSwY7zy,148318,4
0.69,0.482,7,-6.335,0,0.2,0.523,0.0004,0.0728,0.356,100.029,audio_features,5AH31dDNgxCMGDdxubNNn4,spotify:track:5AH31dDNgxCMGDdxubNNn4,https://api.spotify.com/v1/tracks/5AH31dDNgxCMGDdxubNNn4,https://api.spotify.com/v1/audio-analysis/5AH31dDNgxCMGDdxubNNn4,149074,4
0.664,0.5,9,-6.935,1,0.0651,0.799,0.0,0.0966,0.801,117.896,audio_features,0mflMxspEfB0VbI1kyLiAv,spotify:track:0mflMxspEfB0VbI1kyLiAv,https://api.spotify.com/v1/tracks/0mflMxspEfB0VbI1kyLiAv,https://api.spotify.com/v1/audio-analysis/0mflMxspEfB0VbI1kyLiAv,182347,4
0.489,0.482,9,-9.466,0,0.0275,0.417,0.00227,0.235,0.33,136.803,audio_features,4S1VYqwfkLit9mKVY3MXoo,spotify:track:4S1VYqwfkLit9mKVY3MXoo,https://api.spotify.com/v1/tracks/4S1VYqwfkLit9mKVY3MXoo,https://api.spotify.com/v1/audio-analysis/4S1VYqwfkLit9mKVY3MXoo,226706,4
0.504,0.386,11,-10.976,1,0.0308,0.502,1.53e-05,0.0961,0.281,192.004,audio_features,2OzhQlSqBEmt7hmkYxfT6m,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,https://api.spotify.com/v1/tracks/2OzhQlSqBEmt7hmkYxfT6m,https://api.spotify.com/v1/audio-analysis/2OzhQlSqBEmt7hmkYxfT6m,228965,4
0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,audio_features,5lkpeJwmQKgY3bX2zChjxX,spotify:track:5lkpeJwmQKgY3bX2zChjxX,https://api.spotify.com/v1/tracks/5lkpeJwmQKgY3bX2zChjxX,https://api.spotify.com/v1/audio-analysis/5lkpeJwmQKgY3bX2zChjxX,285240,4
0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,audio_features,7MXVkk9YMctZqd1Srtv4MB,spotify:track:7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,230453,4
0.745,0.513,1,-9.116,1,0.087,0.783,0.0,0.216,0.929,109.935,audio_features,5lKFO0PrOC9jmOlPEdjHsL,spotify:track:5lKFO0PrOC9jmOlPEdjHsL,https://api.spotify.com/v1/tracks/5lKFO0PrOC9jmOlPEdjHsL,https://api.spotify.com/v1/audio-analysis/5lKFO0PrOC9jmOlPEdjHsL,154620,3
0.488,0.87,6,-4.185,0,0.0421,0.00353,0.0,0.484,0.211,110.072,audio_features,2nLtzopw4rPReszdYBJU6h,spotify:track:2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/tracks/2nLtzopw4rPReszdYBJU6h,https://api.spotify.com/v1/audio-analysis/2nLtzopw4rPReszdYBJU6h,187520,4
0.513,0.73,1,-5.94,1,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4
0.725,0.709,3,-5.017,0,0.129,0.321,0.000189,0.114,0.648,99.993,audio_features,6a9Z1jUms915w4O7N1PxjY,spotify:track:6a9Z1jUms915w4O7N1PxjY,https://api.spotify.com/v1/tracks/6a9Z1jUms915w4O7N1PxjY,https://api.spotify.com/v1/audio-analysis/6a9Z1jUms915w4O7N1PxjY,193039,4
0.716,0.63,4,-7.509,1,0.108,0.475,0.0,0.0943,0.588,91.003,audio_features,3iPIDAFybaoyqX7hvAfWkl,spotify:track:3iPIDAFybaoyqX7hvAfWkl,https://api.spotify.com/v1/tracks/3iPIDAFybaoyqX7hvAfWkl,https://api.spotify.com/v1/audio-analysis/3iPIDAFybaoyqX7hvAfWkl,218284,4
0.786,0.786,4,-6.372,0,0.0512,0.445,2.12e-06,0.0947,0.611,100.123,audio_features,1C84d9abZVKWHT2YYpoean,spotify:track:1C84d9abZVKWHT2YYpoean,https://api.spotify.com/v1/tracks/1C84d9abZVKWHT2YYpoean,https://api.spotify.com/v1/audio-analysis/1C84d9abZVKWHT2YYpoean,147011,1
0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,audio_features,46IZ0fSY2mpAiktS3KOqds,spotify:track:46IZ0fSY2mpAiktS3KOqds,https://api.spotify.com/v1/tracks/46IZ0fSY2mpAiktS3KOqds,https://api.spotify.com/v1/audio-analysis/46IZ0fSY2mpAiktS3KOqds,224695,4
0.936,0.878,9,-2.798,0,0.0723,0.0283,2.31e-06,0.0689,0.902,126.992,audio_features,1CDQzbCz4KSQxHe7LMEgRM,spotify:track:1CDQzbCz4KSQxHe7LMEgRM,https://api.spotify.com/v1/tracks/1CDQzbCz4KSQxHe7LMEgRM,https://api.spotify.com/v1/audio-analysis/1CDQzbCz4KSQxHe7LMEgRM,227032,4
0.728,0.697,5,-4.125,1,0.0456,0.0556,0.0,0.282,0.87,143.986,audio_features,5g7sDjBhZ4I3gcFIpkrLuI,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,https://api.spotify.com/v1/tracks/5g7sDjBhZ4I3gcFIpkrLuI,https://api.spotify.com/v1/audio-analysis/5g7sDjBhZ4I3gcFIpkrLuI,233653,4
0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,audio_features,3U5JVgI2x4rDyHGObzJfNf,spotify:track:3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/tracks/3U5JVgI2x4rDyHGObzJfNf,https://api.spotify.com/v1/audio-analysis/3U5JVgI2x4rDyHGObzJfNf,259333,4
0.61,0.65,6,-6.199,1,0.0474,0.399,0.0,0.11,0.507,106.719,audio_features,1k2pQc5i348DCHwbn5KTdc,spotify:track:1k2pQc5i348DCHwbn5KTdc,https://api.spotify.com/v1/tracks/1k2pQc5i348DCHwbn5KTdc,https://api.spotify.com/v1/audio-analysis/1k2pQc5i348DCHwbn5KTdc,258035,4
0.841,0.738,7,-7.455,0,0.307,0.52,0.0,0.0892,0.484,169.918,audio_features,5RqSsdzTNPX1uzkmlHCFvK,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK,https://api.spotify.com/v1/audio-analysis/5RqSsdzTNPX1uzkmlHCFvK,172798,4
0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,audio_features,3xKsf9qdS1CyvXSMEid6g8,spotify:track:3xKsf9qdS1CyvXSMEid6g8,https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8,https://api.spotify.com/v1/audio-analysis/3xKsf9qdS1CyvXSMEid6g8,184516,3
0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,audio_features,7j4OmvkjRz0PrjFADlHfQx,spotify:track:7j4OmvkjRz0PrjFADlHfQx,https://api.spotify.com/v1/tracks/7j4OmvkjRz0PrjFADlHfQx,https://api.spotify.com/v1/audio-analysis/7j4OmvkjRz0PrjFADlHfQx,242974,4
0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,3tt9i3Hhzq84dPS8H7iSiJ,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,https://api.spotify.com/v1/tracks/3tt9i3Hhzq84dPS8H7iSiJ,https://api.spotify.com/v1/audio-analysis/3tt9i3Hhzq84dPS8H7iSiJ,162638,4
0.853,0.618,6,-10.833,1,0.0923,0.633,0.89,0.0972,0.32,126.031,audio_features,4MSj19TwYBLgDFj3ddEeco,spotify:track:4MSj19TwYBLgDFj3ddEeco,https://api.spotify.com/v1/tracks/4MSj19TwYBLgDFj3ddEeco,https://api.spotify.com/v1/audio-analysis/4MSj19TwYBLgDFj3ddEeco,145599,4
0.74,0.697,8,-4.912,1,0.034,0.0268,0.0,0.224,0.732,138.992,audio_features,6dgUya35uo964z7GZXM07g,spotify:track:6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g,https://api.spotify.com/v1/audio-analysis/6dgUya35uo964z7GZXM07g,163648,4
0.376,0.896,2,-4.065,1,0.0395,0.000452,0.0,0.194,0.472,174.379,audio_features,5qqabIl2vWzo9ApSC317sa,spotify:track:5qqabIl2vWzo9ApSC317sa,https://api.spotify.com/v1/tracks/5qqabIl2vWzo9ApSC317sa,https://api.spotify.com/v1/audio-analysis/5qqabIl2vWzo9ApSC317sa,258773,4
0.749,0.729,6,-3.19,0,0.0321,0.261,0.0,0.113,0.816,111.004,audio_features,3rUGC1vUpkDG9CZFHMur1t,spotify:track:3rUGC1vUpkDG9CZFHMur1t,https://api.spotify.com/v1/tracks/3rUGC1vUpkDG9CZFHMur1t,https://api.spotify.com/v1/audio-analysis/3rUGC1vUpkDG9CZFHMur1t,131872,1
0.875,0.518,2,-8.388,1,0.0551,0.0638,0.00995,0.125,0.37,126.089,audio_features,0h3Xy4V4apMraB5NuM8U7Z,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,https://api.spotify.com/v1/tracks/0h3Xy4V4apMraB5NuM8U7Z,https://api.spotify.com/v1/audio-analysis/0h3Xy4V4apMraB5NuM8U7Z,213364,4
0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4Dvkj6JhhA12EX05fT7y2e,spotify:track:4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e,167303,4
0.369,0.468,5,-9.013,1,0.0273,0.0205,0.566,0.109,0.18,94.434,audio_features,0yc6Gst2xkRu0eMLeRMGCX,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,https://api.spotify.com/v1/tracks/0yc6Gst2xkRu0eMLeRMGCX,https://api.spotify.com/v1/audio-analysis/0yc6Gst2xkRu0eMLeRMGCX,290617,4
0.701,0.751,0,-8.39,1,0.0502,0.123,0.0,0.15,0.22,129.994,audio_features,4q5YezDOIPcoLr8R81x9qy,spotify:track:4q5YezDOIPcoLr8R81x9qy,https://api.spotify.com/v1/tracks/4q5YezDOIPcoLr8R81x9qy,https://api.spotify.com/v1/audio-analysis/4q5YezDOIPcoLr8R81x9qy,218005,4
0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373,4
0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,audio_features,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,220734,4
0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,audio_features,2SiXAy7TuUkycRVbbWDEpo,spotify:track:2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,210173,4
0.429,0.453,0,-7.746,1,0.0459,0.554,2e-06,0.102,0.155,77.639,audio_features,4KULAymBBJcPRpk1yO4dOG,spotify:track:4KULAymBBJcPRpk1yO4dOG,https://api.spotify.com/v1/tracks/4KULAymBBJcPRpk1yO4dOG,https://api.spotify.com/v1/audio-analysis/4KULAymBBJcPRpk1yO4dOG,227196,4
0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,audio_features,58ge6dfP91o9oXMzq3XkIS,spotify:track:58ge6dfP91o9oXMzq3XkIS,https://api.spotify.com/v1/tracks/58ge6dfP91o9oXMzq3XkIS,https://api.spotify.com/v1/audio-analysis/58ge6dfP91o9oXMzq3XkIS,253587,4
0.411,0.619,1,-6.834,1,0.0368,0.62,0.0,0.11,0.337,177.937,audio_features,1bjeWoagtHmUKputLVyDxQ,spotify:track:1bjeWoagtHmUKputLVyDxQ,https://api.spotify.com/v1/tracks/1bjeWoagtHmUKputLVyDxQ,https://api.spotify.com/v1/audio-analysis/1bjeWoagtHmUKputLVyDxQ,186192,4
0.505,0.754,4,-7.435,1,0.0366,0.132,0.0,0.204,0.51,119.204,audio_features,5RKQ5NdjSh2QzD4MaunT91,spotify:track:5RKQ5NdjSh2QzD4MaunT91,https://api.spotify.com/v1/tracks/5RKQ5NdjSh2QzD4MaunT91,https://api.spotify.com/v1/audio-analysis/5RKQ5NdjSh2QzD4MaunT91,249600,4
0.555,0.216,3,-11.661,1,0.0721,0.557,0.00416,0.109,0.504,79.109,audio_features,6me7F0aaZjwDo6RJ5MrfBD,spotify:track:6me7F0aaZjwDo6RJ5MrfBD,https://api.spotify.com/v1/tracks/6me7F0aaZjwDo6RJ5MrfBD,https://api.spotify.com/v1/audio-analysis/6me7F0aaZjwDo6RJ5MrfBD,87000,3
0.503,0.612,9,-9.455,0,0.0325,0.608,0.00797,0.198,0.299,84.956,audio_features,2gcMYiZzzmzoF8PPAfL3IO,spotify:track:2gcMYiZzzmzoF8PPAfL3IO,https://api.spotify.com/v1/tracks/2gcMYiZzzmzoF8PPAfL3IO,https://api.spotify.com/v1/audio-analysis/2gcMYiZzzmzoF8PPAfL3IO,182903,4
0.586,0.525,1,-7.163,0,0.0615,0.111,0.0,0.134,0.508,133.629,audio_features,2LBqCSwhJGcFQeTHMVGwy3,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/tracks/2LBqCSwhJGcFQeTHMVGwy3,https://api.spotify.com/v1/audio-analysis/2LBqCSwhJGcFQeTHMVGwy3,260253,4
0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,audio_features,1JSTJqkT5qHq8MDJnJbRE1,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,253920,4
0.674,0.832,9,-7.892,1,0.0308,0.146,5.06e-06,0.138,0.981,125.996,audio_features,3kXoKlD84c6OmIcOLfrfEs,spotify:track:3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/tracks/3kXoKlD84c6OmIcOLfrfEs,https://api.spotify.com/v1/audio-analysis/3kXoKlD84c6OmIcOLfrfEs,216022,4
0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,3B54sVLJ402zGa6Xm4YGNe,spotify:track:3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe,https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe,233902,4
0.527,0.551,7,-11.258,1,0.0345,0.384,2.75e-06,0.403,0.443,148.035,audio_features,3Pbp7cUCx4d3OAkZSCoNvn,spotify:track:3Pbp7cUCx4d3OAkZSCoNvn,https://api.spotify.com/v1/tracks/3Pbp7cUCx4d3OAkZSCoNvn,https://api.spotify.com/v1/audio-analysis/3Pbp7cUCx4d3OAkZSCoNvn,159636,4
0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,audio_features,2LawezPeJhN4AWuSB0GtAU,spotify:track:2LawezPeJhN4AWuSB0GtAU,https://api.spotify.com/v1/tracks/2LawezPeJhN4AWuSB0GtAU,https://api.spotify.com/v1/audio-analysis/2LawezPeJhN4AWuSB0GtAU,160133,4
0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,audio_features,5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,226600,4
0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,audio_features,3hUxzQpSfdDqwM3ZTFQY0K,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,https://api.spotify.com/v1/tracks/3hUxzQpSfdDqwM3ZTFQY0K,https://api.spotify.com/v1/audio-analysis/3hUxzQpSfdDqwM3ZTFQY0K,261923,4
0.711,0.809,2,-4.389,0,0.0955,0.0447,0.0,0.339,0.816,106.017,audio_features,2KslE17cAJNHTsI2MI0jb2,spotify:track:2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/tracks/2KslE17cAJNHTsI2MI0jb2,https://api.spotify.com/v1/audio-analysis/2KslE17cAJNHTsI2MI0jb2,206020,4
0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,audio_features,0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186,4
0.473,0.898,6,-4.797,0,0.0561,0.00783,0.0618,0.173,0.808,96.556,audio_features,4aVuWgvD0X63hcOCnZtNFA,spotify:track:4aVuWgvD0X63hcOCnZtNFA,https://api.spotify.com/v1/tracks/4aVuWgvD0X63hcOCnZtNFA,https://api.spotify.com/v1/audio-analysis/4aVuWgvD0X63hcOCnZtNFA,235547,4
0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,4uUG5RXrOk84mYEfFvj3cK,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4
0.841,0.774,6,-4.963,0,0.0421,0.117,2.66e-06,0.0674,0.494,95.006,audio_features,3KZCP2StVGdWkOKyRZNWA4,spotify:track:3KZCP2StVGdWkOKyRZNWA4,https://api.spotify.com/v1/tracks/3KZCP2StVGdWkOKyRZNWA4,https://api.spotify.com/v1/audio-analysis/3KZCP2StVGdWkOKyRZNWA4,192120,4
0.831,0.643,4,-4.659,0,0.0568,0.388,6.94e-05,0.374,0.57,97.013,audio_features,1pymWRCuZfCd0zdiBJo0Hj,spotify:track:1pymWRCuZfCd0zdiBJo0Hj,https://api.spotify.com/v1/tracks/1pymWRCuZfCd0zdiBJo0Hj,https://api.spotify.com/v1/audio-analysis/1pymWRCuZfCd0zdiBJo0Hj,145343,4
0.417,0.743,11,-5.094,0,0.0481,0.0154,0.0,0.191,0.128,161.877,audio_features,5kDgJffgJ0lYHTSiaXFWNw,spotify:track:5kDgJffgJ0lYHTSiaXFWNw,https://api.spotify.com/v1/tracks/5kDgJffgJ0lYHTSiaXFWNw,https://api.spotify.com/v1/audio-analysis/5kDgJffgJ0lYHTSiaXFWNw,171244,3
0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,audio_features,3ZOEytgrvLwQaqXreDs2Jx,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx,269000,4
0.724,0.689,7,-7.174,0,0.0524,0.573,6.77e-06,0.0922,0.936,120.208,audio_features,6X6m4xmdFcz31p1h7Qg68c,spotify:track:6X6m4xmdFcz31p1h7Qg68c,https://api.spotify.com/v1/tracks/6X6m4xmdFcz31p1h7Qg68c,https://api.spotify.com/v1/audio-analysis/6X6m4xmdFcz31p1h7Qg68c,146141,3
0.575,0.664,4,-5.303,0,0.0481,0.637,0.0,0.116,0.437,129.071,audio_features,3dYD57lRAUcMHufyqn9GcI,spotify:track:3dYD57lRAUcMHufyqn9GcI,https://api.spotify.com/v1/tracks/3dYD57lRAUcMHufyqn9GcI,https://api.spotify.com/v1/audio-analysis/3dYD57lRAUcMHufyqn9GcI,241688,4
0.633,0.607,0,-6.182,0,0.0532,0.183,1.38e-06,0.167,0.363,74.029,audio_features,2N0SPREDYqILVEFSsWF5N5,spotify:track:2N0SPREDYqILVEFSsWF5N5,https://api.spotify.com/v1/tracks/2N0SPREDYqILVEFSsWF5N5,https://api.spotify.com/v1/audio-analysis/2N0SPREDYqILVEFSsWF5N5,182293,4
0.525,0.488,0,-6.909,1,0.038,0.191,5.14e-05,0.135,0.253,84.999,audio_features,4ZJ4vzLQekI0WntDbanNC7,spotify:track:4ZJ4vzLQekI0WntDbanNC7,https://api.spotify.com/v1/tracks/4ZJ4vzLQekI0WntDbanNC7,https://api.spotify.com/v1/audio-analysis/4ZJ4vzLQekI0WntDbanNC7,194920,4
0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,audio_features,7qEHsqek33rTcFNT9PFqLf,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,182161,4
0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,audio_features,0JXXNGljqupsJaZsgSbMZV,spotify:track:0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/tracks/0JXXNGljqupsJaZsgSbMZV,https://api.spotify.com/v1/audio-analysis/0JXXNGljqupsJaZsgSbMZV,195373,4
0.515,0.43,7,-9.935,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,audio_features,70LcF31zb1H0PyJoS1Sx1r,spotify:track:70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/tracks/70LcF31zb1H0PyJoS1Sx1r,https://api.spotify.com/v1/audio-analysis/70LcF31zb1H0PyJoS1Sx1r,238640,4
0.657,0.82,9,-4.448,1,0.0441,0.0176,0.0,0.0847,0.709,124.041,audio_features,7FOgcfdz9Nx5V9lCNXdBYv,spotify:track:7FOgcfdz9Nx5V9lCNXdBYv,https://api.spotify.com/v1/tracks/7FOgcfdz9Nx5V9lCNXdBYv,https://api.spotify.com/v1/audio-analysis/7FOgcfdz9Nx5V9lCNXdBYv,192721,4
0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,audio_features,6VObnIkLVruX4UVyxWhlqm,spotify:track:6VObnIkLVruX4UVyxWhlqm,https://api.spotify.com/v1/tracks/6VObnIkLVruX4UVyxWhlqm,https://api.spotify.com/v1/audio-analysis/6VObnIkLVruX4UVyxWhlqm,286480,4
0.663,0.706,1,-4.972,0,0.0383,0.0654,0.0,0.118,0.474,122.013,audio_features,2tpWsVSb9UEmDRxAl1zhX1,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1,https://api.spotify.com/v1/audio-analysis/2tpWsVSb9UEmDRxAl1zhX1,257267,4
0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,audio_features,1zi7xx7UVEFkmKfv06H8x0,spotify:track:1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,173987,4
0.732,0.873,0,-5.965,1,0.0321,0.0449,0.000803,0.347,0.662,128.029,audio_features,5LhI8m7n8xlQmNe3b7Rwis,spotify:track:5LhI8m7n8xlQmNe3b7Rwis,https://api.spotify.com/v1/tracks/5LhI8m7n8xlQmNe3b7Rwis,https://api.spotify.com/v1/audio-analysis/5LhI8m7n8xlQmNe3b7Rwis,187088,3
0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,567e29TDzLwZwfDuEpGTwo,spotify:track:567e29TDzLwZwfDuEpGTwo,https://api.spotify.com/v1/tracks/567e29TDzLwZwfDuEpGTwo,https://api.spotify.com/v1/audio-analysis/567e29TDzLwZwfDuEpGTwo,141806,4
0.65,0.424,9,-11.0,1,0.109,0.438,0.0,0.102,0.403,119.589,audio_features,1imaIe1NEAaWnLF0BY0V6F,spotify:track:1imaIe1NEAaWnLF0BY0V6F,https://api.spotify.com/v1/tracks/1imaIe1NEAaWnLF0BY0V6F,https://api.spotify.com/v1/audio-analysis/1imaIe1NEAaWnLF0BY0V6F,200000,4
0.892,0.531,1,-4.968,1,0.207,0.033,0.0,0.0824,0.209,81.036,audio_features,5b3XJ1pjrHO5JtY2PcTjnI,spotify:track:5b3XJ1pjrHO5JtY2PcTjnI,https://api.spotify.com/v1/tracks/5b3XJ1pjrHO5JtY2PcTjnI,https://api.spotify.com/v1/audio-analysis/5b3XJ1pjrHO5JtY2PcTjnI,156988,4
0.912,0.7,6,-3.331,0,0.068,0.163,0.0,0.174,0.535,106.981,audio_features,505v13epFXodT9fVAJ6h8k,spotify:track:505v13epFXodT9fVAJ6h8k,https://api.spotify.com/v1/tracks/505v13epFXodT9fVAJ6h8k,https://api.spotify.com/v1/audio-analysis/505v13epFXodT9fVAJ6h8k,170480,4
0.819,0.675,7,-4.281,1,0.0727,0.0318,0.0,0.289,0.602,92.99,audio_features,63pLfjK6FvcYJYMGwtHjd6,spotify:track:63pLfjK6FvcYJYMGwtHjd6,https://api.spotify.com/v1/tracks/63pLfjK6FvcYJYMGwtHjd6,https://api.spotify.com/v1/audio-analysis/63pLfjK6FvcYJYMGwtHjd6,207747,4
0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,audio_features,4QNpBfC0zvjKqPJcyqBy9W,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,https://api.spotify.com/v1/audio-analysis/4QNpBfC0zvjKqPJcyqBy9W,252307,4
